255,21363,197
256,21560,99
257,21659,36
258,21695,16
259,21711,113
260,21824,41
261,21865,28
262,21893,40
263,21933,16
264,21949,25
265,21974,221
266,22195,16
267,22211,41
268,22252,36
269,22288,28
270,22316,16
271,22332,110
272,22442,75
273,22517,49
274,22566,25
275,22591,16
276,22607,53
277,22660,143
278,22803,16
279,22819,16
280,22835,24
281,22859,111
282,22970,24
283,22994,16
284,23010,43
285,23053,16
286,23069,16
287,23085,16
288,23101,158
289,23259,16
290,23275,118
291,23393,16
292,23409,82
293,23491,37
294,23528,16
295,23544,53
296,23597,25
297,23622,38
298,23660,106
299,23766,103
300,23869,80
301,23949,29
302,23978,85
303,24063,16
304,24079,50
305,24129,166
306,24295,104
307,24399,33
308,24432,16
309,24448,16
310,24464,16
311,24480,43
312,24523,57
313,24580,65
314,24645,33
315,24678,16
316,24694,32
317,24726,42
318,24768,161
319,24929,33
320,24962,41
321,25003,29
322,25032,42
323,25074,95
324,25169,88
325,25257,16
326,25273,16
327,25289,16
328,25305,16
329,25321,83
330,25404,34
331,25438,16
332,25454,16
333,25470,123
334,25593,16
335,25609,50
336,25659,157
337,25816,16
338,25832,28
339,25860,25
340,25885,54
341,25939,16
342,25955,25
343,25980,73
344,26053,16
345,26069,152
346,26221,24
347,26245,180
348,26425,67
349,26492,25
350,26517,42
351,26559,41
352,26600,448
353,27048,161
354,27209,41
355,27250,56
356,27306,102
357,27408,25
358,27433,36
359,27469,16
360,27485,16
361,27501,164
362,27665,135
363,27800,25
364,27825,16
365,27841,16
366,27857,61
367,27918,58
368,27976,26
369,28002,36
370,28038,31
371,28069,30
372,28099,26
373,28125,26
374,28151,129
375,28280,34
376,28314,17
377,28331,26
378,28357,157
379,28514,26
380,28540,17
381,28557,250
382,28807,17
383,28824,55
384,28879,134
385,29013,15
386,29028,58
387,29086,24
388,29110,16
389,29126,60
390,29186,83
391,29269,25
392,29294,52
393,29346,94
394,29440,37
395,29477,67
396,29544,54
397,29598,40
398,29638,53
399,29691,16
400,29707,16
401,29723,61
402,29784,47
403,29831,16
404,29847,60
405,29907,20
406,29927,66
407,29993,40
408,30033,58
409,30091,16
410,30107,61
411,30168,33
412,30201,74
413,30275,61
414,30336,16
415,30352,17
416,30369,33
417,30402,17
418,30419,39
419,30458,21
420,30479,34
421,30513,139
422,30652,86
423,30738,17
424,30755,17
425,30772,17
426,30789,17
427,30806,66
428,30872,124
429,30996,213
430,31209,41
431,31250,17
432,31267,39
433,31306,50
434,31356,17
435,31373,65
436,31438,17
437,31455,17
438,31472,33
439,31505,68
440,31573,30
441,31603,17
442,31620,30
443,31650,94
444,31744,17
445,31761,65
446,31826,34
447,31860,33
448,31893,25
449,31918,33
450,31951,17
451,31968,54
452,32022,21
453,32043,17
454,32060,34
455,32094,52
456,32146,17
457,32163,79
458,32242,153
459,32395,26
460,32421,43
461,32464,222
462,32686,68
463,32754,96
464,32850,37
465,32887,43
466,32930,25
467,32955,52
468,33007,17
469,33024,17
470,33041,68
471,33109,17
472,33126,34
473,33160,17
474,33177,21
475,33198,26
476,33224,64
477,33288,17
478,33305,57
479,33362,32
480,33394,17
481,33411,17
482,33428,26
483,33454,17
484,33471,17
485,33488,56
486,33544,69
487,33613,59
488,33672,61
489,33733,17
490,33750,25
491,33775,17
492,33792,33
493,33825,104
494,33929,60
495,33989,17
496,34006,38
497,34044,17
498,34061,17
499,34078,34
500,34112,26
501,34138,50
502,34188,29
503,34217,86
504,34303,192
505,34495,79
506,34574,21
507,34595,75
508,34670,17
509,34687,85
510,34772,52
511,34824,55
512,34879,116
513,34995,81
514,35076,26
515,35102,43
516,35145,26
517,35171,26
518,35197,210
519,35407,34
520,35441,30
521,35471,96
522,35567,33
523,35600,24
524,35624,231
525,35855,26
526,35881,17
527,35898,59
528,35957,174
529,36131,63
530,36194,17
531,36211,34
532,36245,39
533,36284,25
534,36309,54
535,36363,50
536,36413,17
537,36430,102
538,36532,17
539,36549,78
540,36627,79
541,36706,21
542,36727,26
543,36753,71
544,36824,34
545,36858,57
546,36915,115
547,37030,17
548,37047,25
549,37072,62
550,37134,17
551,37151,52
552,37203,17
553,37220,17
554,37237,86
555,37323,308
556,37631,128
557,37759,17
558,37776,173
559,37949,35
560,37984,34
561,38018,52
562,38070,244
563,38314,50
564,38364,74
565,38438,25
566,38463,17
567,38480,130
568,38610,60
569,38670,17
570,38687,43
571,38730,88
572,38818,17
573,38835,17
574,38852,25
575,38877,103
576,38980,24
577,39004,26
578,39030,65
579,39095,17
580,39112,97
581,39209,120
582,39329,63
583,39392,17
584,39409,140
585,39549,94
586,39643,17
587,39660,190
588,39850,42
589,39892,17
590,39909,220
591,40129,25
592,40154,88
593,40242,26
594,40268,50
595,40318,25
596,40343,17
597,40360,52
598,40412,157
599,40569,30
600,40599,17
601,40616,197
602,40813,30
603,40843,35
604,40878,17
605,40895,17
606,40912,174
607,41086,385
608,41471,381
609,41852,97
610,41949,71
611,42020,16
612,42036,120
613,42156,445
614,42601,342
615,42943,119
616,43062,107
617,43169,178
618,43347,25
619,43372,16
620,43388,108
621,43496,25
622,43521,19
623,43540,60
624,43600,204
625,43804,16
626,43820,50
627,43870,25
628,43895,16
629,43911,25
630,43936,60
631,43996,25
632,44021,16
633,44037,20
634,44057,16
635,44073,67
636,44140,217
637,44357,47
638,44404,16
639,44420,17
640,44437,17
641,44454,26
642,44480,17
643,44497,44
644,44541,76
645,44617,60
646,44677,147
647,44824,151
648,44975,97
649,45072,26
650,45098,112
651,45210,37
652,45247,136
653,45383,200
654,45583,167
655,45750,44
656,45794,55
657,45849,101
658,45950,26
659,45976,25
660,46001,25
661,46026,25
662,46051,44
663,46095,150
664,46245,17
665,46262,21
666,46283,17
667,46300,17
668,46317,17
669,46334,65
670,46399,26
671,46425,21
672,46446,60
673,46506,98
674,46604,70
675,46674,198
676,46872,25
677,46897,17
678,46914,115
679,47029,91
680,47120,35
681,47155,17
682,47172,85
683,47257,99
684,47356,151
685,47507,368
686,47875,15
687,47890,15
688,47905,62
689,47967,196
690,48163,87
691,48250,68
692,48318,150
693,48468,15
694,48483,56
695,48539,31
696,48570,70
697,48640,67
698,48707,15
699,48722,15
700,48737,86
701,48823,73
702,48896,37
703,48933,15
704,48948,15
705,48963,32
706,48995,54
707,49049,115
708,49164,37
709,49201,15
710,49216,113
711,49329,16
712,49345,42
713,49387,130
714,49517,16
715,49533,355
716,49888,68
717,49956,42
718,49998,72
719,50070,28
720,50098,20
721,50118,162
722,50280,37
723,50317,87
724,50404,253
725,50657,20
726,50677,33
727,50710,46
728,50756,69
729,50825,16
730,50841,33
731,50874,33
732,50907,16
733,50923,57
734,50980,60
735,51040,25
736,51065,16
737,51081,34
738,51115,41
739,51156,16
740,51172,156
741,51328,33
742,51361,44
743,51405,118
744,51523,38
745,51561,41
746,51602,20
747,51622,16
748,51638,16
749,51654,45
750,51699,16
751,51715,16
752,51731,16
753,51747,44
754,51791,43
755,51834,16
756,51850,16
757,51866,25
758,51891,97
759,51988,37
760,52025,241
761,52266,47
762,52313,16
763,52329,16
764,52345,16
765,52361,25
766,52386,106
767,52492,16
768,52508,149
769,52657,101
770,52758,16
771,52774,25
772,52799,16
773,52815,16
774,52831,129
775,52960,74
776,53034,16
777,53050,16
778,53066,121
779,53187,16
780,53203,152
781,53355,25
782,53380,59
783,53439,67
784,53506,16
785,53522,16
786,53538,16
787,53554,70
788,53624,16
789,53640,16
790,53656,66
791,53722,152
792,53874,66
793,53940,20
794,53960,205
795,54165,33
796,54198,38
797,54236,105
798,54341,66
799,54407,25
800,54432,16
801,54448,16
802,54464,16
803,54480,29
804,54509,16
805,54525,56
806,54581,25
807,54606,24
808,54630,182
809,54812,16
810,54828,16
811,54844,68
812,54912,42
813,54954,40
814,54994,16
815,55010,16
816,55026,34
817,55060,84
818,55144,16
819,55160,41
820,55201,16
821,55217,77
822,55294,16
823,55310,41
824,55351,28
825,55379,16
826,55395,221
827,55616,119
828,55735,25
829,55760,16
830,55776,24
831,55800,23
832,55823,152
833,55975,105
834,56080,16
835,56096,64
836,56160,16
837,56176,48
838,56224,33
839,56257,38
840,56295,42
841,56337,43
842,56380,33
843,56413,16
844,56429,69
845,56498,102
846,56600,25
847,56625,16
848,56641,16
849,56657,25
850,56682,16
851,56698,131
852,56829,70
853,56899,62
854,56961,15
855,56976,60
856,57036,28
857,57064,16
858,57080,32
859,57112,23
860,57135,19
861,57154,74
862,57228,230
863,57458,28
864,57486,71
865,57557,118
866,57675,24
867,57699,61
868,57760,101
869,57861,16
870,57877,25
871,57902,41
872,57943,16
873,57959,16
874,57975,34
875,58009,75
876,58084,76
877,58160,86
878,58246,156
879,58402,16
880,58418,20
881,58438,46
882,58484,32
883,58516,16
884,58532,20
885,58552,20
886,58572,52
887,58624,41
888,58665,16
889,58681,64
890,58745,16
891,58761,40
892,58801,44
893,58845,16
894,58861,25
895,58886,16
896,58902,52
897,58954,25
898,58979,263
899,59242,72
900,59314,60
901,59374,51
902,59425,79
903,59504,54
904,59558,76
905,59634,16
906,59650,17
907,59667,17
908,59684,64
909,59748,37
910,59785,17
911,59802,29
912,59831,17
913,59848,110
914,59958,17
915,59975,78
916,60053,60
917,60113,60
918,60173,17
919,60190,17
920,60207,17
921,60224,52
922,60276,17
923,60293,26
924,60319,102
925,60421,17
926,60438,17
927,60455,17
928,60472,21
929,60493,17
930,60510,17
931,60527,57
932,60584,24
933,60608,17
934,60625,44
935,60669,17
936,60686,17
937,60703,17
938,60720,17
939,60737,17
940,60754,17
941,60771,109
942,60880,62
943,60942,61
944,61003,17
945,61020,47
946,61067,100
947,61167,170
948,61337,67
949,61404,17
950,61421,67
951,61488,34
952,61522,25
953,61547,64
954,61611,34
955,61645,17
956,61662,46
957,61708,17
958,61725,55
959,61780,38
960,61818,43
961,61861,17
962,61878,25
963,61903,132
964,62035,21
965,62056,52
966,62108,34
967,62142,34
968,62176,77
969,62253,17
970,62270,17
971,62287,52
972,62339,17
973,62356,17
974,62373,46
975,62419,73
976,62492,17
977,62509,37
978,62546,17
979,62563,33
980,62596,25
981,62621,21
982,62642,17
983,62659,17
984,62676,17
985,62693,215
986,62908,17
987,62925,17
988,62942,17
989,62959,17
990,62976,26
991,63002,192
992,63194,49
993,63243,26
994,63269,17
995,63286,25
996,63311,61
997,63372,17
998,63389,55
999,63444,21
1000,63465,56
1001,63521,18
1002,63539,18
1003,63557,18
1004,63575,51
1005,63626,18
1006,63644,57
1007,63701,101
1008,63802,18
1009,63820,127
1010,63947,18
1011,63965,18
1012,63983,18
1013,64001,31
1014,64032,36
1015,64068,62
1016,64130,122
1017,64252,105
1018,64357,18
1019,64375,86
1020,64461,25
1021,64486,43
1022,64529,18
1023,64547,18
1024,64565,18
1025,64583,18
1026,64601,30
1027,64631,18
1028,64649,27
1029,64676,18
1030,64694,18
1031,64712,18
1032,64730,107
1033,64837,18
1034,64855,18
1035,64873,18
1036,64891,18
1037,64909,26
1038,64935,18
1039,64953,48
1040,65001,42
1041,65043,38
1042,65081,27
1043,65108,27
1044,65135,18
1045,65153,31
1046,65184,18
1047,65202,18
1048,65220,69
1049,65289,18
1050,65307,34
1051,65341,45
1052,65386,18
1053,65404,18
1054,65422,52
1055,65474,18
1056,65492,64
1057,65556,18
1058,65574,36
1059,65610,18
1060,65628,45
1061,65673,36
1062,65709,63
1063,65772,69
1064,65841,83
1065,65924,55
1066,65979,61
1067,66040,18
1068,66058,18
1069,66076,40
1070,66116,18
1071,66134,117
1072,66251,27
1073,66278,158
1074,66436,18
1075,66454,36
1076,66490,135
1077,66625,91
1078,66716,75
1079,66791,94
1080,66885,49
1081,66934,18
1082,66952,107
1083,67059,224
1084,67283,18
1085,67301,77
1086,67378,27
1087,67405,87
1088,67492,18
1089,67510,44
1090,67554,83
1091,67637,18
1092,67655,73
1093,67728,18
1094,67746,18
1095,67764,44
1096,67808,18
1097,67826,18
1098,67844,22
1099,67866,99
1100,67965,73
1101,68038,98
1102,68136,43
1103,68179,52
1104,68231,45
1105,68276,43
1106,68319,65
1107,68384,27
1108,68411,18
1109,68429,63
1110,68492,107
1111,68599,25
1112,68624,44
1113,68668,77
1114,68745,45
1115,68790,639
1116,69429,88
1117,69517,210
1118,69727,30
1119,69757,71
1120,69828,26
1121,69854,26
1122,69880,30
1123,69910,17
1124,69927,228
1125,70155,48
1126,70203,38
1127,70241,26
1128,70267,44
1129,70311,60
1130,70371,39
1131,70410,47
1132,70457,27
1133,70484,27
1134,70511,116
1135,70627,77
1136,70704,18
1137,70722,18
1138,70740,39
1139,70779,71
1140,70850,27
1141,70877,36
1142,70913,27
1143,70940,27
1144,70967,31
1145,70998,70
1146,71068,42
1147,71110,18
1148,71128,26
1149,71154,22
1150,71176,52
1151,71228,192
1152,71420,36
1153,71456,27
1154,71483,27
1155,71510,270
1156,71780,62
1157,71842,34
1158,71876,34
1159,71910,18
1160,71928,26
1161,71954,160
1162,72114,18
1163,72132,45
1164,72177,18
1165,72195,73
1166,72268,22
1167,72290,102
1168,72392,18
1169,72410,31
1170,72441,26
1171,72467,46
1172,72513,75
1173,72588,52
1174,72640,27
1175,72667,83
1176,72750,31
1177,72781,69
1178,72850,126
1179,72976,53
1180,73029,34
1181,73063,32
1182,73095,59
1183,73154,50
1184,73204,42
1185,73246,90
1186,73336,26
1187,73362,30
1188,73392,62
1189,73454,44
1190,73498,67
1191,73565,67
1192,73632,17
1193,73649,42
1194,73691,137
1195,73828,33
1196,73861,46
1197,73907,47
1198,73954,36
1199,73990,50
1200,74040,25
1201,74065,33
1202,74098,59
1203,74157,34
1204,74191,30
1205,74221,53
1206,74274,135
1207,74409,18
1208,74427,29
1209,74456,150
1210,74606,50
1211,74656,89
1212,74745,18
1213,74763,29
1214,74792,22
1215,74814,22
1216,74836,102
1217,74938,36
1218,74974,48
1219,75022,27
1220,75049,27
1221,75076,27
1222,75103,22
1223,75125,18
1224,75143,27
1225,75170,66
1226,75236,26
1227,75262,61
1228,75323,140
1229,75463,115
1230,75578,177
1231,75755,56
1232,75811,81
1233,75892,26
1234,75918,18
1235,75936,31
1236,75967,27
1237,75994,48
1238,76042,18
1239,76060,35
1240,76095,31
1241,76126,36
1242,76162,228
1243,76390,27
1244,76417,35
1245,76452,128
1246,76580,71
1247,76651,18
1248,76669,67
1249,76736,52
1250,76788,52
1251,76840,18
1252,76858,39
1253,76897,114
1254,77011,139
1255,77150,63
1256,77213,30
1257,77243,38
1258,77281,18
1259,77299,42
1260,77341,18
1261,77359,27
1262,77386,79
1263,77465,156
1264,77621,18
1265,77639,27
1266,77666,71
1267,77737,122
1268,77859,18
1269,77877,26
1270,77903,26
1271,77929,26
1272,77955,27
1273,77982,66
1274,78048,136
1275,78184,18
1276,78202,35
1277,78237,178
1278,78415,58
1279,78473,27
1280,78500,31
1281,78531,75
1282,78606,57
1283,78663,61
1284,78724,29
1285,78753,45
1286,78798,46
1287,78844,181
1288,79025,151
1289,79176,35
1290,79211,34
1291,79245,38
1292,79283,41
1293,79324,124
1294,79448,105
1295,79553,47
1296,79600,25
1297,79625,29
1298,79654,41
1299,79695,17
1300,79712,51
1301,79763,26
1302,79789,26
1303,79815,42
1304,79857,78
1305,79935,97
1306,80032,49
1307,80081,27
1308,80108,35
1309,80143,18
1310,80161,18
1311,80179,18
1312,80197,18
1313,80215,26
1314,80241,30
1315,80271,36
1316,80307,49
1317,80356,26
1318,80382,18
1319,80400,26
1320,80426,18
1321,80444,43
1322,80487,132
1323,80619,39
1324,80658,27
1325,80685,43
1326,80728,65
1327,80793,39
1328,80832,18
1329,80850,18
1330,80868,26
1331,80894,35
1332,80929,18
1333,80947,18
1334,80965,43
1335,81008,31
1336,81039,64
1337,81103,76
1338,81179,93
1339,81272,71
1340,81343,35
1341,81378,73
1342,81451,66
1343,81517,99
1344,81616,39
1345,81655,36
1346,81691,50
1347,81741,36
1348,81777,35
1349,81812,90
1350,81902,18
1351,81920,22
1352,81942,102
1353,82044,33
1354,82077,113
1355,82190,44
1356,82234,18
1357,82252,22
1358,82274,18
1359,82292,18
1360,82310,18
1361,82328,107
1362,82435,55
1363,82490,18
1364,82508,44
1365,82552,18
1366,82570,74
1367,82644,18
1368,82662,27
1369,82689,40
1370,82729,18
1371,82747,27
1372,82774,72
1373,82846,113
1374,82959,27
1375,82986,53
1376,83039,59
1377,83098,58
1378,83156,27
1379,83183,18
1380,83201,18
1381,83219,73
1382,83292,27
1383,83319,27
1384,83346,53
1385,83399,35
1386,83434,18
1387,83452,102
1388,83554,27
1389,83581,27
1390,83608,18
1391,83626,25
1392,83651,18
1393,83669,18
1394,83687,59
1395,83746,18
1396,83764,18
1397,83782,103
1398,83885,136
1399,84021,32
1400,84053,47
1401,84100,42
1402,84142,41
1403,84183,61
1404,84244,30
1405,84274,26
1406,84300,21
1407,84321,21
1408,84342,21
1409,84363,74
1410,84437,111
1411,84548,17
1412,84565,17
1413,84582,39
1414,84621,17
1415,84638,30
1416,84668,25
1417,84693,17
1418,84710,77
1419,84787,24
1420,84811,45
1421,84856,41
1422,84897,142
1423,85039,58
1424,85097,27
1425,85124,18
1426,85142,18
1427,85160,26
1428,85186,65
1429,85251,56
1430,85307,65
1431,85372,35
1432,85407,35
1433,85442,59
1434,85501,57
1435,85558,44
1436,85602,69
1437,85671,108
1438,85779,64
1439,85843,18
1440,85861,18
1441,85879,18
1442,85897,18
1443,85915,29
1444,85944,140
1445,86084,18
1446,86102,80
1447,86182,18
1448,86200,36
1449,86236,18
1450,86254,27
1451,86281,18
1452,86299,57
1453,86356,63
1454,86419,28
1455,86447,46
1456,86493,40
1457,86533,62
1458,86595,47
1459,86642,49
1460,86691,17
1461,86708,57
1462,86765,37
1463,86802,17
1464,86819,17
1465,86836,62
1466,86898,53
1467,86951,33
1468,86984,26
1469,87010,21
1470,87031,18
1471,87049,52
1472,87101,25
1473,87126,33
1474,87159,18
1475,87177,18
1476,87195,18
1477,87213,27
1478,87240,26
1479,87266,52
1480,87318,22
1481,87340,135
1482,87475,18
1483,87493,38
1484,87531,18
1485,87549,18
1486,87567,35
1487,87602,22
1488,87624,26
1489,87650,31
1490,87681,26
1491,87707,69
1492,87776,18
1493,87794,83
1494,87877,18
1495,87895,29
1496,87924,18
1497,87942,53
1498,87995,25
1499,88020,138
1500,88158,44
1501,88202,84
1502,88286,39
1503,88325,18
1504,88343,82
1505,88425,49
1506,88474,35
1507,88509,44
1508,88553,61
1509,88614,108
1510,88722,44
1511,88766,42
1512,88808,18
1513,88826,18
1514,88844,18
1515,88862,18
1516,88880,27
1517,88907,35
1518,88942,27
1519,88969,36
1520,89005,18
1521,89023,69
1522,89092,18
1523,89110,75
1524,89185,34
1525,89219,28
1526,89247,130
1527,89377,17
1528,89394,20
1529,89414,52
1530,89466,61
1531,89527,61
1532,89588,61
1533,89649,106
1534,89755,82
1535,89837,69
1536,89906,39
1537,89945,45
1538,89990,184
1539,90174,44
1540,90218,17
1541,90235,46
1542,90281,26
1543,90307,64
1544,90371,53
1545,90424,17
1546,90441,18
1547,90459,18
1548,90477,18
1549,90495,18
1550,90513,34
1551,90547,18
1552,90565,18
1553,90583,27
1554,90610,18
1555,90628,40
1556,90668,18
1557,90686,26
1558,90712,35
1559,90747,27
1560,90774,18
1561,90792,18
1562,90810,73
1563,90883,18
1564,90901,27
1565,90928,18
1566,90946,42
1567,90988,44
1568,91032,34
1569,91066,18
1570,91084,18
1571,91102,48
1572,91150,56
1573,91206,52
1574,91258,40
1575,91298,18
1576,91316,26
1577,91342,36
1578,91378,56
1579,91434,27
1580,91461,51
1581,91512,18
1582,91530,18
1583,91548,70
1584,91618,161
1585,91779,105
1586,91884,18
1587,91902,26
1588,91928,48
1589,91976,18
1590,91994,18
1591,92012,27
1592,92039,18
1593,92057,35
1594,92092,124
1595,92216,26
1596,92242,88
1597,92330,35
1598,92365,18
1599,92383,27
1600,92410,35
1601,92445,18
1602,92463,76
1603,92539,44
1604,92583,18
1605,92601,18
1606,92619,35
1607,92654,40
1608,92694,18
1609,92712,43
1610,92755,27
1611,92782,18
1612,92800,60
1613,92860,117
1614,92977,16
1615,92993,16
1616,93009,29
1617,93038,17
1618,93055,61
1619,93116,183
1620,93299,99
1621,93398,17
1622,93415,36
1623,93451,28
1624,93479,41
1625,93520,40
1626,93560,17
1627,93577,38
1628,93615,61
1629,93676,28
1630,93704,138
1631,93842,62
1632,93904,89
1633,93993,148
1634,94141,91
1635,94232,26
1636,94258,41
1637,94299,50
1638,94349,129
1639,94478,42
1640,94520,39
1641,94559,64
1642,94623,27
1643,94650,34
1644,94684,18
1645,94702,30
1646,94732,47
1647,94779,42
1648,94821,59
1649,94880,36
1650,94916,18
1651,94934,55
1652,94989,56
1653,95045,97
1654,95142,75
1655,95217,27
1656,95244,26
1657,95270,18
1658,95288,22
1659,95310,58
1660,95368,18
1661,95386,22
1662,95408,26
1663,95434,27
1664,95461,27
1665,95488,182
1666,95670,18
1667,95688,18
1668,95706,18
1669,95724,18
1670,95742,18
1671,95760,18
1672,95778,60
1673,95838,22
1674,95860,18
1675,95878,26
1676,95904,22
1677,95926,22
1678,95948,62
1679,96010,42
1680,96052,69
1681,96121,35
1682,96156,40
1683,96196,44
1684,96240,18
1685,96258,26
1686,96284,18
1687,96302,40
1688,96342,22
1689,96364,18
1690,96382,26
1691,96408,45
1692,96453,18
1693,96471,39
1694,96510,35
1695,96545,36
1696,96581,27
1697,96608,18
1698,96626,43
1699,96669,18
1700,96687,18
1701,96705,134
1702,96839,60
1703,96899,27
1704,96926,18
1705,96944,50
1706,96994,52
1707,97046,79
1708,97125,108
1709,97233,71
1710,97304,18
1711,97322,18
1712,97340,47
1713,97387,18
1714,97405,48
1715,97453,18
1716,97471,36
1717,97507,18
1718,97525,26
1719,97551,18
1720,97569,26
1721,97595,25
1722,97620,18
1723,97638,35
1724,97673,35
1725,97708,27
1726,97735,37
1727,97772,15
1728,97787,19
1729,97806,15
1730,97821,15
1731,97836,16
1732,97852,39
1733,97891,16
1734,97907,16
1735,97923,16
1736,97939,16
1737,97955,40
1738,97995,20
1739,98015,50
1740,98065,23
1741,98088,42
1742,98130,16
1743,98146,34
1744,98180,16
1745,98196,16
1746,98212,90
1747,98302,64
1748,98366,16
1749,98382,20
1750,98402,16
1751,98418,16
1752,98434,17
1753,98451,17
1754,98468,17
1755,98485,17
1756,98502,17
1757,98519,17
1758,98536,48
1759,98584,17
1760,98601,17
1761,98618,34
1762,98652,17
1763,98669,25
1764,98694,17
1765,98711,17
1766,98728,17
1767,98745,17
1768,98762,43
1769,98805,34
1770,98839,17
1771,98856,17
1772,98873,17
1773,98890,47
1774,98937,25
1775,98962,81
1776,99043,25
1777,99068,21
1778,99089,25
1779,99114,68
1780,99182,110
1781,99292,17
1782,99309,43
1783,99352,17
1784,99369,21
1785,99390,34
1786,99424,17
1787,99441,59
1788,99500,17
1789,99517,17
1790,99534,17
1791,99551,65
1792,99616,17
1793,99633,17
1794,99650,17
1795,99667,17
1796,99684,17
1797,99701,69
1798,99770,34
1799,99804,17
1800,99821,26
1801,99847,42
1802,99889,72
1803,99961,17
1804,99978,42
1805,100020,17
1806,100037,41
1807,100078,21
1808,100099,43
1809,100142,21
1810,100163,34
1811,100197,17
1812,100214,68
1813,100282,17
1814,100299,25
1815,100324,33
1816,100357,38
1817,100395,43
1818,100438,66
1819,100504,17
1820,100521,60
1821,100581,33
1822,100614,17
1823,100631,35
1824,100666,17
1825,100683,33
1826,100716,17
1827,100733,17
1828,100750,43
1829,100793,48
1830,100841,52
1831,100893,65
1832,100958,17
1833,100975,17
1834,100992,17
1835,101009,17
1836,101026,48
1837,101074,17
1838,101091,21
1839,101112,49
1840,101161,26
1841,101187,35
1842,101222,38
1843,101260,35
1844,101295,17
1845,101312,17
1846,101329,47
1847,101376,21
1848,101397,17
1849,101414,17
1850,101431,17
1851,101448,17
1852,101465,26
1853,101491,17
1854,101508,17
1855,101525,26
1856,101551,17
1857,101568,39
1858,101607,17
1859,101624,17
1860,101641,34
1861,101675,54
1862,101729,51
1863,101780,34
1864,101814,17
1865,101831,75
1866,101906,33
1867,101939,35
1868,101974,37
1869,102011,64
1870,102075,17
1871,102092,17
1872,102109,17
1873,102126,17
1874,102143,17
1875,102160,17
